stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_stationroutes,
1358,1358,"99 Street & 104 Avenue",,  53.546651,-113.489974,,,0,57:63:64:66:81:82:83:85:86:87,
1359,1359,"50 Street & 118 Avenue",,  53.570286,-113.418024,,,0,8,
1360,1360,"101 Street & 107 Avenue",,  53.550952,-113.493845,,,0,3:9:12:125:134:151,
1361,1361,"61 Street & 121 Avenue",,  53.575144,-113.435689,,,0,143,
1362,1362,"82 Street & 115 Avenue",,  53.565868,-113.466806,,,0,127,
1363,1363,"97 Street & 109 Avenue",,  53.555671,-113.490896,,,0,3:140,
1364,1364,"100 Street & 103 Avenue nearside",,  53.545231,-113.490897,,,0,57:63:64:66:81:82:83:85:86:87,
1366,1366,"101 Street & 111 Avenue",,  53.558338,-113.493849,,,0,9:12:125:134:151:309,
1367,1367,"50 Street & 118 Avenue",,  53.570431,-113.419236,,,0,8:142,
1368,1368,"Fort Road & 122 Avenue",,  53.577026,-113.458890,,,0,127:318,
1369,1369,"101 Street & 114 Avenue",,  53.564025,-113.493805,,,0,12:134:151,
1370,1370,"82 Street & 122 Avenue",,  53.576349,-113.467400,,,0,10:143,
1371,1371,"Northlands South Entrance",,  53.564174,-113.457807,,,0,91:577,
1372,1372,"101 Street & 117 Avenue",,  53.569000,-113.493883,,,0,12:134:151,
1373,1373,"97 Street & 118 Avenue",,  53.570337,-113.491345,,,0,8,
1374,1374,"82 Street & 123 Avenue",,  53.578075,-113.467409,,,0,10,
1375,1375,"42 Street & 114 Avenue",,  53.566841,-113.406716,,,0,142,
1376,1376,"86 Street & 118 Avenue",,  53.570452,-113.473139,,,0,5:8,
1377,1377,"102 Street & 111 Avenue",,  53.558789,-113.494728,,,0,9:12:125:127:309,
1378,1378,"38 Street & 118 Avenue",,  53.570433,-113.400441,,,0,8,
1379,1379,"101 Street & 118 Avenue",,  53.569676,-113.494296,,,0,8:9,
1380,1380,"97 Street & 118 Avenue",,  53.570022,-113.492111,,,0,16:140:160:161:162:180,
1381,1381,"120 Street & 102 Avenue",,  53.542683,-113.528499,,,0,309,
1382,1382,"124 Street & 109A Avenue",,  53.555367,-113.536033,,,0,3:5,
1384,1384,"57 Street & 118 Avenue",,  53.570422,-113.429496,,,0,8:141:142:318,
1385,1385,"95 Street & 101A Avenue",,  53.544760,-113.478411,,,0,1:88:308:309,
1386,1386,"87 Street & 122 Avenue",,  53.576694,-113.473946,,,0,143,
1387,1387,"84 Street & Jasper Avenue",,  53.556334,-113.470792,,,0,2:577,
1388,1388,"119 Street & 111 Avenue",,  53.558782,-113.526485,,,0,125:127:837,
1389,1389,"77 Street & 120 Avenue",,  53.573629,-113.459942,,,0,127:318,
1390,1390,"113 Street & Jasper Avenue",,  53.540848,-113.515128,,,0,1:5:120:309,
1391,1391,"111 Street & Jasper Avenue",,  53.540837,-113.511041,,,0,1:5:14:100:120,
1392,1392,"119 Street & Jasper Avenue",,  53.540846,-113.526137,,,0,1:5:120:309,
1393,1393,"96 Street & Jasper Avenue",,  53.543777,-113.481505,,,0,2:5:88:120:308:309,
1394,1394,"84 Street & Jasper Avenue",,  53.555479,-113.470288,,,0,120,
1395,1395,"122 Street & 111 Avenue",,  53.558986,-113.532951,,,0,125:127,
1396,1396,"38 Street & 114 Avenue",,  53.566836,-113.400462,,,0,142,
1397,1397,"90 Street & 115 Avenue",,  53.565847,-113.480310,,,0,3,
1398,1398,"97 Street & 122 Avenue",,  53.576329,-113.492411,,,0,9:134:140:151,
1399,1399,"38 Street & 106 Avenue",,  53.559621,-113.399403,,,0,141,
1401,1401,"Stadium Transit Centre",,  53.559811,-113.471353,,,0,127,
1402,1402,"Stadium Transit Centre",,  53.559651,-113.471525,,,0,127,
1407,1407,"83 Street & 111 Avenue",,  53.559684,-113.470183,,,0,2:120,
1408,1408,"84 Street & 111 Avenue",,  53.559593,-113.470118,,,0,2:577,
1409,1409,"105 Street & 111 Avenue",,  53.559012,-113.500735,,,0,197,
1420,1420,"38 Street & 112 Avenue",,  53.564730,-113.400057,,,0,141,
1421,1421,"97 Street & 105 Avenue",,  53.548931,-113.488304,,,0,3:140,
1422,1422,"92 Street & 122 Avenue",,  53.576672,-113.483215,,,0,143,
1424,1424,"Stadium Road & 112 Avenue",,  53.559417,-113.473508,,,0,127,
1425,1425,"106 Street & 97 Avenue",,  53.534150,-113.502313,,,0,9:52,
1426,1426,"101 Street & Kingsway",,  53.554034,-113.493834,,,0,9:12:125:134:151:197,
1427,1427,"97 Street & 118 Avenue",,  53.571435,-113.492071,,,0,16:160:161:162:180,
1428,1428,"95 Street & 111 Avenue",,  53.559532,-113.486844,,,0,5,
1429,1429,"99 Street & Jasper Avenue",,  53.541149,-113.488875,,,0,2:3:5:14:88:100:120:161:162:180:197:309,
1430,1430,"97 Street & 124 Avenue",,  53.579221,-113.492392,,,0,9:130:134:140:151,
1431,1431,"82 Street & 122 Avenue",,  53.576954,-113.467219,,,0,10,
1432,1432,"54 Street & 122 Avenue",,  53.576458,-113.424645,,,0,141:318,
1434,1434,"101 Street & 113 Avenue",,  53.562464,-113.493792,,,0,12:134:151,
1435,1435,"101 Street & 112 Avenue",,  53.560738,-113.493843,,,0,12:134:151,
1436,1436,"63 Street & 121 Avenue",,  53.575075,-113.438004,,,0,143,
1437,1437,"105 Street & 120 Avenue",,  53.573713,-113.501009,,,0,130:143,
1438,1438,"53 Street & 112 Avenue",,  53.567516,-113.423009,,,0,2,
1440,1440,"32 Street & Abbottsfield Road",,  53.575143,-113.390381,,,0,141:318,
1441,1441,"97 Street & 122 Avenue",,  53.576592,-113.491505,,,0,143,
1442,1442,"89 Street & 122 Avenue",,  53.576661,-113.477561,,,0,143,
1443,1443,"38 Street & 121 Avenue",,  53.575137,-113.400269,,,0,141:318,
1444,1444,"105 Street & 122 Avenue",,  53.576498,-113.501134,,,0,130:143,
1445,1445,"124 Street & 113 Avenue",,  53.561763,-113.536063,,,0,3:5,
1446,1446,"32 Street & 110 Avenue",,  53.563462,-113.389287,,,0,141,
1447,1447,"44 Street & 121 Avenue",,  53.575123,-113.409576,,,0,141:318,
1448,1448,"95 Street & 115 Avenue",,  53.565468,-113.487270,,,0,3:5,
1449,1449,"46 Street & 121 Avenue",,  53.575036,-113.411831,,,0,142:318,
1450,1450,"34 Street & 106 Avenue",,  53.560007,-113.393654,,,0,141,
1451,1451,"76 Street & 112 Avenue",,  53.561264,-113.457463,,,0,2,
1452,1452,"48 Street & 118 Avenue",,  53.570293,-113.414899,,,0,8,
1453,1453,"95 Street & 109A Avenue",,  53.557615,-113.485531,,,0,5,
1454,1454,"50 Street & 118 Avenue",,  53.570757,-113.418323,,,0,2,
1455,1455,"The Bay Kingsway",,  53.560219,-113.505434,,,0,309,
1456,1456,"91 Street & Norwood Boulevard",,  53.560917,-113.480997,,,0,127,
1457,1457,"100 Street & Jasper Avenue",,  53.541915,-113.490303,,,0,7:8:15:57:60:61:62:63:64:65:66:68:69:70:72:81:82:83:85:86:87:90:112,
1458,1458,"102 Street & 110 Avenue",,  53.557634,-113.495407,,,0,309,
1459,1459,"34 Street & 111 Avenue",,  53.564075,-113.393140,,,0,142:318,
1460,1460,"82 Street & 123 Avenue",,  53.578528,-113.467211,,,0,10,
1461,1461,"96 Street & 118 Avenue",,  53.570449,-113.490727,,,0,8,
1462,1462,"101 Street & 102 Avenue",,  53.543420,-113.493852,,,0,1:111:125,
1463,1463,"95 Street & 104 Avenue",,  53.548384,-113.480654,,,0,5,
1464,1464,"92 Street & Jasper Avenue",,  53.548309,-113.475642,,,0,2:120,
1465,1465,"86 Street & 115 Avenue",,  53.565840,-113.473783,,,0,3,
1466,1466,"112 Street & Jasper Avenue",,  53.540842,-113.513271,,,0,1:5:120,
1467,1467,"105 Street & 120 Avenue",,  53.573183,-113.501124,,,0,130:143,
1468,1468,"82 Street & 125 Avenue",,  53.581665,-113.467128,,,0,10,
1469,1469,"93 Street & 118 Avenue",,  53.570444,-113.484831,,,0,5:8,
1470,1470,"101 Street & 122 Avenue",,  53.576674,-113.493216,,,0,130:143,
1471,1471,"97 Street & 111 Avenue",,  53.559429,-113.491568,,,0,16:140:160:161:162:180,
1472,1472,"87 Street & Jasper Avenue",,  53.552925,-113.472789,,,0,2:120,
1473,1473,"95 Street & 106 Avenue",,  53.551021,-113.482124,,,0,5,
1474,1474,"79 Street & 112 Avenue",,  53.561260,-113.463085,,,0,2:91:577,
1475,1475,"76 Street & 112 Avenue",,  53.561157,-113.456549,,,0,2,
1476,1476,"106 Street & 118 Avenue",,  53.570322,-113.501643,,,0,8:9:12:15:130:143,
1477,1477,"101 Street & 108A Avenue",,  53.555024,-113.493590,,,0,9:12:125:134:151:197,
1479,1479,"97 Street & 103A Avenue",,  53.547334,-113.487423,,,0,3:16:140:160:161:162:180:197,
1480,1480,"79 Street & 112 Avenue",,  53.561149,-113.462087,,,0,2,
1481,1481,"124 Street & 111 Avenue",,  53.558500,-113.536020,,,0,3:5:305,
1483,1483,"116 Street & 111 Avenue",,  53.558961,-113.521899,,,0,125:127,
1484,1484,"101 Street & 112 Avenue",,  53.561269,-113.493636,,,0,134:151,
1485,1485,"82 Street & 120 Avenue",,  53.574032,-113.467162,,,0,10:143,
1486,1486,"63 Street & 112 Avenue",,  53.565562,-113.434621,,,0,2,
1488,1488,"113 Street & 111 Avenue",,  53.558782,-113.515421,,,0,125:127:837,
1489,1489,"105 Street & 118 Avenue",,  53.570619,-113.500991,,,0,130:143,
1490,1490,"53 Street & 123 Avenue",,  53.578302,-113.422521,,,0,142:318,
1491,1491,"34 Street & 106 Avenue",,  53.559710,-113.394592,,,0,142:318,
1492,1492,"101 Street & 103A Avenue nearside",,  53.545792,-113.493582,,,0,3:9:12:125:134:151,
1493,1493,"69 Street & 112 Avenue",,  53.563533,-113.443049,,,0,2,
1494,1494,"90 Street & 118 Avenue",,  53.570424,-113.480450,,,0,5:8,
1495,1495,"Bellamy Hill & 99 Avenue",,  53.537526,-113.495503,,,0,9:151,
1496,1496,"97 Street & 102 Avenue",,  53.543478,-113.486146,,,0,3:14:109:161:162:180:197:308,
1497,1497,"119 Street & 111 Avenue",,  53.558962,-113.527562,,,0,125:127,
1498,1498,"89 Street & 101A Avenue",,  53.545163,-113.469261,,,0,308:309,
1499,1499,"Wayne Gretzky Drive N & 112 Avenue",,  53.563227,-113.445956,,,0,99,
1510,1510,"87 Street & 101 Avenue",,  53.542771,-113.464541,,,0,308:309,
1520,1520,"34 Street & Abbottsfield Road",,  53.575137,-113.392806,,,0,141:318,
1521,1521,"54 Street & 118 Avenue",,  53.571069,-113.424511,,,0,142:318,
1522,1522,"32 Street & 107A Avenue",,  53.561022,-113.390042,,,0,142:318,
1523,1523,"97 Street & 122 Avenue",,  53.577436,-113.492106,,,0,9:130:134:140:151,
1524,1524,"96 Street & 122 Avenue",,  53.576666,-113.490939,,,0,143,
1526,1526,"95 Street & 107 Avenue",,  53.552759,-113.483076,,,0,5,
1527,1527,"60 Street & 118 Avenue",,  53.570312,-113.432083,,,0,8:141:142:318,
1528,1528,"88 Street & 122 Avenue",,  53.576767,-113.476657,,,0,143,
1529,1529,"101 Street & 110 Avenue",,  53.557486,-113.493589,,,0,9:12:125:134:151,
1530,1530,"109 Street & 111 Avenue",,  53.558800,-113.507754,,,0,8:125:127:130:309:837,
1531,1531,"82 Street & 111 Avenue",,  53.559676,-113.468123,,,0,2:120,
1532,1532,"106 Street & 118 Avenue Loop",,  53.570782,-113.503250,,,0,9:15:130,
1533,1533,"106 Street & 113 Avenue",,  53.563223,-113.503118,,,0,8:9:12:130:143,
1534,1534,"91 Street & 122 Avenue",,  53.576579,-113.480737,,,0,143,
1535,1535,"95 Street & 110 Avenue",,  53.557914,-113.485941,,,0,5,
1536,1536,"80 Street & 116 Avenue",,  53.567158,-113.464116,,,0,127,
1537,1537,"95 Street & 114 Avenue",,  53.564613,-113.487066,,,0,3:5,
1538,1538,"93 Street & 118 Avenue",,  53.570336,-113.483680,,,0,5:8,
1539,1539,"95 Street & 116 Avenue",,  53.567595,-113.487083,,,0,5,
1540,1540,"116 Street & 111 Avenue",,  53.558757,-113.520640,,,0,125:127:837,
1541,1541,"Fort Road & William Short Road",,  53.579028,-113.456184,,,0,127:318,
1542,1542,"100 Street & Jasper Avenue",,  53.540536,-113.490273,,,0,7:8:15:57:60:61:62:63:64:65:66:68:69:70:81:82:83:85:86:87:90:112,
1543,1543,"36 Street & 118 Avenue",,  53.570310,-113.396029,,,0,8,
1544,1544,"Bellamy Hill & 98 Avenue",,  53.535581,-113.496617,,,0,9:151,
1545,1545,"48 Street & 121 Avenue",,  53.575037,-113.414932,,,0,142:318,
1546,1546,"95 Street & 103 Avenue",,  53.546710,-113.479715,,,0,1:5,
1547,1547,"44 Street & 114 Avenue",,  53.566837,-113.409496,,,0,142,
1548,1548,"Abbottsfield Road & 120 Avenue",,  53.574691,-113.388762,,,0,141:318,
1549,1549,"89 Street & Rowland Road",,  53.547507,-113.470899,,,0,308:309,
1550,1550,"106 Street & Princess Elizabeth Avenue",,  53.565477,-113.503033,,,0,8:9:12:130:143,
1551,1551,"104 Street & 97 Avenue",,  53.534122,-113.499717,,,0,9,
1552,1552,"80 Street & 112 Avenue",,  53.561285,-113.465001,,,0,2:91:577,
1553,1553,"101 Street & 111 Avenue",,  53.558974,-113.494379,,,0,9:12:125:127,
1554,1554,"101 Street & 107A Avenue",,  53.551970,-113.493599,,,0,9:12:125:134:151,
1555,1555,"97 Street & 103 Avenue",,  53.546316,-113.487008,,,0,3:161:162:180:197,
1556,1556,"95 Street & Jasper Avenue",,  53.545432,-113.478409,,,0,2:120,
1557,1557,"109 Street & 105 Avenue",,  53.547937,-113.508616,,,0,8:15:309,
1558,1558,"65 Street & 121 Avenue",,  53.575070,-113.441071,,,0,143,
1559,1559,"97 Street & 124 Avenue",,  53.579596,-113.492145,,,0,9:130:134:140:151,
1560,1560,"103 Street & 122 Avenue",,  53.576680,-113.497012,,,0,130:143,
1561,1561,"50 Street & 118 Avenue",,  53.569720,-113.418485,,,0,2:141,
1562,1562,"42 Street & 114 Avenue",,  53.566740,-113.405792,,,0,141,
1563,1563,"95 Street & 106 Avenue",,  53.551568,-113.482186,,,0,5,
1564,1564,"64 Street & 118 Avenue",,  53.570433,-113.439717,,,0,8:141:142:318,
1566,1566,"61 Street & 112 Avenue",,  53.566318,-113.431524,,,0,2,
1567,1567,"109 Street & 97 Avenue",,  53.533809,-113.508914,,,0,9:52,
1568,1568,"101 Street & 110 Avenue",,  53.556818,-113.493838,,,0,9:12:125:134:151,
1569,1569,"124 Street & 106 Avenue",,  53.549007,-113.536009,,,0,5,
1570,1570,"101 Street & 103A Avenue",,  53.546017,-113.493082,,,0,1:16:109:140:160:197:308,
1571,1571,"97 Street & Jasper Avenue",,  53.542574,-113.485459,,,0,3:14:100:109:161:162:180:197,
1572,1572,"89 Street & Rowland Road",,  53.547571,-113.470826,,,0,308:309,
1573,1573,"84 Street & Jasper Avenue",,  53.555247,-113.471053,,,0,2:120,
1574,1574,"95 Street & 118 Avenue",,  53.570119,-113.487360,,,0,5,
1575,1575,"115 Street & Jasper Avenue",,  53.540836,-113.518334,,,0,1:5:120:309,
1576,1576,"71 Street & 118 Avenue",,  53.570459,-113.451330,,,0,8:99:141:142:143,
1577,1577,"34 Street & 118 Avenue",,  53.569828,-113.393851,,,0,142:318,
1578,1578,"56 Street & 112 Avenue",,  53.567213,-113.427397,,,0,2,
1579,1579,"89 Street & 115 Avenue",,  53.565782,-113.477648,,,0,3,
1580,1580,"34 Street & 118 Avenue",,  53.570701,-113.393573,,,0,141:180:183:185:318,
1581,1581,"97 Street & 105 Avenue",,  53.549099,-113.488161,,,0,3:140,
1583,1583,"34 Street & 114 Avenue",,  53.566566,-113.393798,,,0,142:318,
1584,1584,"53 Street & 118 Avenue",,  53.570307,-113.422690,,,0,2:8:141,
1586,1586,"36 Street & 121 Avenue",,  53.575051,-113.396316,,,0,142:318,
1587,1587,"101 Street & 105A Avenue",,  53.549178,-113.493599,,,0,3:9:12:125:134:151,
1588,1588,"66 Street & 118 Avenue",,  53.570751,-113.442910,,,0,99:318,
1589,1589,"44 Street & 118 Avenue",,  53.570304,-113.408461,,,0,8,
1590,1590,"50 Street & 121 Avenue",,  53.575417,-113.418295,,,0,2:141:318,
1591,1591,"101 Street & MacDonald Drive",,  53.540248,-113.493618,,,0,9:151,
1592,1592,"85 Street & 115 Avenue",,  53.565764,-113.471170,,,0,3:127,
1593,1593,"42 Street & 121 Avenue",,  53.575127,-113.406437,,,0,141:318,
1594,1594,"101 Street & 115 Avenue",,  53.566014,-113.493620,,,0,134:151,
1595,1595,"107 Street & 123 Avenue",,  53.577349,-113.505200,,,0,197,
1596,1596,"55 Street & 118 Avenue",,  53.570416,-113.426514,,,0,8:141:142:318,
1597,1597,"92 Street & 115 Avenue",,  53.565834,-113.483199,,,0,3,
1598,1598,"84 Street & 115 Avenue",,  53.565860,-113.470775,,,0,3:127,
1599,1599,"93 Street & 122 Avenue",,  53.576575,-113.483752,,,0,143,
1604,1604,"St Albert Trail & Yellowhead Trail",,  53.580557,-113.556390,,,0,124,
1605,1605,"109 Street & 105 Avenue",,  53.548528,-113.508253,,,0,7:8:309,
1607,1607,"Princess Elizabeth Av & Kingsway",,  53.563127,-113.513534,,,0,12,
1608,1608,"100 Street & 103 Avenue",,  53.544876,-113.491095,,,0,57:63:64:66:81:82:83:85:86:87,
1610,1610,"129 Street & 122 Avenue",,  53.577074,-113.544551,,,0,115:128:150:757,
1612,1612,"34 Street & 119 Avenue",,  53.571850,-113.393205,,,0,141:180:183:185:318,
1613,1613,"St Albert Trail & 114 Avenue",,  53.563685,-113.545638,,,0,5:305,
1614,1614,"109 Street & 97 Avenue",,  53.534994,-113.508203,,,0,71,
1616,1616,"131 Street & 114 Avenue",,  53.563277,-113.548477,,,0,5:305,
1618,1618,"127 Street & 119 Avenue",,  53.572237,-113.541058,,,0,12,
1619,1619,"106 Street & Jasper Avenue",,  53.541019,-113.504000,,,0,1:5:14:100:120,
1620,1620,"101 Street & Jasper Avenue",,  53.541021,-113.494805,,,0,1:2:5:14:16:52:88:100:109:111:120:160:161:162:180:197:309,
1621,1621,"116 Street & 100 Avenue",,  53.539243,-113.521247,,,0,130,
1622,1622,"104 Street & Jasper Avenue",,  53.540996,-113.500255,,,0,1:2:5:14:16:88:100:109:111:120:160:161:162,
1623,1623,"132 Street & 111 Avenue",,  53.558999,-113.549068,,,0,125:127,
1624,1624,"76 Street & 120 Avenue",,  53.573340,-113.457934,,,0,127:318,
1626,1626,"105 Street & 103 Avenue",,  53.544860,-113.500930,,,0,7:8:15:60:61:62:65:68:69:72:90:161:162:180:197,
1628,1628,"108 Street & 99 Avenue",,  53.537206,-113.506209,,,0,71,
1629,1629,"106 Street & 96 Avenue",,  53.532423,-113.503205,,,0,52:71,
1630,1630,"131 Street & 114 Avenue",,  53.563427,-113.547212,,,0,5,
1631,1631,"109 Street & 113 Avenue",,  53.562337,-113.508566,,,0,15,
1633,1633,"68 Street & 121 Avenue",,  53.575098,-113.446302,,,0,143,
1634,1634,"117 Street & Kingsway",,  53.566561,-113.521617,,,0,12,
1635,1635,"127 Street & 114 Avenue",,  53.563697,-113.542034,,,0,5,
1637,1637,"116 Street & 105 Avenue",,  53.547821,-113.521432,,,0,130:725,
1638,1638,"127 Street & 123 Avenue nearside",,  53.578160,-113.541278,,,0,12:115:128:150:757,
1639,1639,"110 Street & 104 Avenue",,  53.546129,-113.509500,,,0,2:109:111:112,
1640,1640,"124 Street & 104 Avenue",,  53.546550,-113.535783,,,0,5,
1641,1641,"109 Street & 110 Avenue",,  53.556381,-113.508592,,,0,8:130:309:725,
1643,1643,"107 Street & 102 Avenue",,  53.542562,-113.504866,,,0,2:109,
1644,1644,"116 Street & 107 Avenue",,  53.551480,-113.521982,,,0,3:7:130:725,
1646,1646,"120 Street & Jasper Avenue",,  53.541041,-113.529668,,,0,1:5:120:309,
1648,1648,"102 Street & 97 Avenue",,  53.534154,-113.495984,,,0,151,
1649,1649,"71 Street & 120 Avenue",,  53.574115,-113.450699,,,0,143,
1650,1650,"116 Street & 104 Avenue",,  53.546118,-113.520327,,,0,2:111:112,
1652,1652,"106 Street & 107 Avenue",,  53.551484,-113.503704,,,0,3,
1653,1653,"Airport Road W & Kingsway",,  53.568173,-113.525394,,,0,12,
1654,1654,"120 Street & 104 Avenue",,  53.546272,-113.529099,,,0,2:111:112,
1656,1656,"127 Street & 109A Avenue",,  53.555764,-113.540659,,,0,305,
1657,1657,"127 Street & 107 Avenue",,  53.551053,-113.541467,,,0,7,
1658,1658,"130 Street & 111 Avenue",,  53.558820,-113.545899,,,0,125:127:305:837,
1661,1661,"129 Street & 122 Avenue",,  53.576625,-113.543854,,,0,115:128:150,
1662,1662,"109 Street & 107 Avenue",,  53.551342,-113.507798,,,0,3,
1664,1664,"131 Street & Sherbrooke Avenue",,  53.577805,-113.551804,,,0,115:128:150:757,
1665,1665,"131 Street & Sherbrooke Avenue",,  53.578177,-113.550212,,,0,115:128:150,
1666,1666,"Oliver Post Office",,  53.547145,-113.524937,,,0,309,
1667,1667,"109 Street & 107 Avenue",,  53.551197,-113.508637,,,0,7:8:309,
1669,1669,"124 Street & 118 Avenue",,  53.570400,-113.536720,,,0,3:12,
1671,1671,"116 Street & 107 Avenue",,  53.551359,-113.520960,,,0,3:7:130,
1672,1672,"128 Street & 122 Avenue",,  53.576627,-113.542507,,,0,115:128:150,
1673,1673,"103 Street & Jasper Avenue",,  53.541007,-113.496675,,,0,1:2:5:14:16:88:100:109:111:120:160:161:162:180:197,
1674,1674,"109 Street & 113 Avenue",,  53.562900,-113.508275,,,0,15,
1677,1677,"120 Street & 102 Avenue",,  53.543376,-113.528420,,,0,309,
1679,1679,"105 Street & 104 Avenue",,  53.546125,-113.500360,,,0,111:197,
1680,1680,"105 Street & 103 Avenue",,  53.544033,-113.501184,,,0,88:161:162:180:197,
1682,1682,"120 Street & 107 Avenue",,  53.550960,-113.528481,,,0,3:7,
1684,1684,"109 Street & 104 Avenue",,  53.546340,-113.509249,,,0,2:109:111:112:309,
1688,1688,"118 Street & Jasper Avenue",,  53.541034,-113.525502,,,0,1:5:120:309,
1689,1689,"109 Street & 99 Avenue",,  53.536997,-113.508280,,,0,71,
1690,1690,"Wayne Gretzky Drive N & 118 Avenue",,  53.570833,-113.452050,,,0,143,
1691,1691,"Churchill Station",,  53.543762,-113.488916,,,0,501,
1692,1692,"116 Street & 103 Avenue",,  53.544940,-113.521225,,,0,130,
1693,1693,"103 Street & 100 Avenue",,  53.539260,-113.497291,,,0,52:309,
1695,1695,"106 Street & 100 Avenue",,  53.538777,-113.502468,,,0,52:309,
1696,1696,"124 Street & 112 Avenue",,  53.560717,-113.535809,,,0,3:5,
1697,1697,"114 Street & 104 Avenue",,  53.546118,-113.517106,,,0,2:111:112,
1699,1699,"124 Street & 114 Avenue",,  53.563697,-113.536478,,,0,5,
1700,1700,"116 Street & Jasper Avenue",,  53.541463,-113.521182,,,0,130,
1702,1702,"109 Street & 104 Avenue",,  53.546728,-113.508241,,,0,7:8:309,
1704,1704,"Oliver Safeway",,  53.547026,-113.518043,,,0,309,
1705,1705,"108 Street & 99 Avenue",,  53.537308,-113.505556,,,0,309,
1708,1708,"105 Street & 100 Avenue",,  53.538881,-113.501639,,,0,52:309,
1709,1709,"122 Street & Stony Plain Road",,  53.546590,-113.532912,,,0,2:111:112,
1711,1711,"107 Street & 100 Avenue",,  53.539718,-113.504658,,,0,16:160:161:162,
